levy,manufacturer,model,prod,category,leather,fuel,engine,mileage,cylinders,gear,drive,doors,wheel,color,airbags,price,turbo
922.0,OPEL,Astra H,2009,Sedan,0,Diesel,1.9,196000,4,Manual,Front,4,left,Silver,10,9722,1
639.0,SUBARU,XV,2014,Jeep,1,Petrol,2.0,163669,4,Automatic,4x4,4,left,White,0,13015,0
,MAZDA,Demio evropuli,2003,Hatchback,0,CNG,1.4,185000,4,Manual,Front,4,left,Blue,4,7213,0
779.0,TOYOTA,RAV 4,2013,Jeep,1,Petrol,2.5,193960,4,Automatic,Front,4,left,Grey,12,5018,0
746.0,TOYOTA,Prius,2009,Sedan,1,Hybrid,1.5,142426,4,Automatic,Front,4,left,White,12,1882,0
,OPEL,Astra,2000,Goods wagon,0,CNG,1.6,200000,4,Manual,Front,4,left,Black,4,7213,0
521.0,CHEVROLET,Cruze,2011,Sedan,1,Petrol,1.4,93000,4,Tiptronic,Front,4,left,Grey,10,15681,1
,BMW,325,2000,Sedan,1,Petrol,2.5,0,6,Tiptronic,Rear,4,left,Purple,6,7840,1
730.0,CHEVROLET,Orlando,2016,Jeep,1,Diesel,1.6,86965,4,Automatic,Front,4,left,Black,4,26096,0
1811.0,LEXUS,GX 460,2010,Jeep,1,Petrol,4.6,260771,8,Automatic,4x4,4,left,Black,0,46728,0
,VOLKSWAGEN,Golf 1.8,2000,Hatchback,0,Petrol,1.8,190000,4,Automatic,Front,4,right,Black,4,4391,0
707.0,MITSUBISHI,Outlander,2011,Jeep,0,Petrol,2.0,110400,4,Automatic,Front,4,left,White,6,11604,0
,TOYOTA,Land Cruiser Prado,2014,Jeep,1,Diesel,3.0,146000,6,Tiptronic,4x4,5,left,Black,12,78403,1
,SUBARU,Impreza,1998,Hatchback,0,Petrol,1.6,280000,4,Manual,4x4,4,left,Green,2,5500,0
790.0,CHEVROLET,Lacetti,2009,Sedan,1,Petrol,1.6,138681,4,Automatic,Front,4,left,Silver,4,10669,0
,TOYOTA,Prius,2010,Hatchback,0,Hybrid,1.8,154000,4,Automatic,Front,4,left,Grey,12,18817,0
,HYUNDAI,Accent,2012,Sedan,0,Petrol,1.6,139000,4,Tiptronic,Front,4,left,Silver,0,15681,0
,NISSAN,Tiida,2006,Hatchback,1,Petrol,1.5,200000,4,Variator,Front,4,right,Golden,6,7370,0
1058.0,MERCEDES-BENZ,E 350,2012,Sedan,1,Petrol,3.5,64000,6,Tiptronic,4x4,4,left,Grey,12,34497,0
,HYUNDAI,Elantra,2016,Sedan,0,Petrol,2.0,77643,4,Tiptronic,Front,4,left,Carnelian red,12,26657,0
1356.0,MERCEDES-BENZ,GL 450,2014,Jeep,1,Petrol,4.6,81894,8,Automatic,4x4,4,left,Grey,12,8781,0
836.0,HYUNDAI,Santa FE,2010,Jeep,1,Diesel,2.0,55751,4,Automatic,Front,4,left,Black,4,13495,0
,TOYOTA,Altezza,2002,Sedan,0,Petrol,2.0,88000,4,Manual,Rear,4,right,Blue,10,13172,0
,MERCEDES-BENZ,CLA 250,2014,Sedan,1,Petrol,2.0,89000,4,Tiptronic,Front,4,left,Black,12,41397,1
,SUBARU,Forester,1998,Jeep,0,Petrol,2.0,200000,4,Automatic,4x4,4,right,Silver,0,5018,0
1604.0,MERCEDES-BENZ,E 350,2014,Sedan,1,Petrol,5.5,101424,8,Automatic,4x4,4,left,Grey,12,32302,0
528.0,HYUNDAI,Accent,2014,Hatchback,1,Petrol,1.6,82602,4,Automatic,Front,4,left,Blue,12,1803,0
645.0,TOYOTA,Prius,2011,Sedan,1,Hybrid,1.8,63500,4,Automatic,Front,4,left,Silver,0,15681,0
891.0,HYUNDAI,Tucson,2016,Jeep,1,Diesel,2.0,79000,4,Automatic,Front,4,left,Silver,4,34400,0
1935.0,LEXUS,GX 460,2016,Jeep,1,Petrol,4.6,155976,8,Automatic,4x4,4,left,White,0,31988,0
,KIA,Optima,2011,Sedan,0,Petrol,2.4,120000,4,Automatic,Front,4,right,Carnelian red,2,15367,0
1324.0,TOYOTA,Highlander,2010,Sedan,1,Hybrid,3.3,345405,6,Automatic,4x4,4,left,Silver,12,5645,0
1018.0,MERCEDES-BENZ,E 350,2011,Sedan,1,Diesel,3.0,227200,6,Tiptronic,Rear,4,left,Black,12,37006,1
,TOYOTA,Aqua S,2014,Hatchback,1,Hybrid,1.5,127000,4,Automatic,Front,4,right,Grey,7,50,0
639.0,LINCOLN,MKZ,2014,Sedan,1,Petrol,2.0,43000,4,Automatic,Front,4,left,Black,10,21639,1
,OPEL,Astra,1999,Universal,0,CNG,2.0,220000,4,Manual,Front,4,left,Green,4,6586,0
880.0,SSANGYONG,Actyon,2018,Jeep,1,Diesel,1.6,40137,4,Automatic,Front,4,left,Grey,4,44752,0
583.0,DAEWOO,Lacetti,2011,Sedan,1,Petrol,1.6,58284,4,Automatic,Front,4,left,White,4,7997,0
1586.0,KIA,Sorento,2007,Jeep,1,Diesel,2.5,72895,4,Automatic,Front,4,left,White,4,6272,0
,FORD,Fusion,2012,Sedan,1,Hybrid,2.0,272000,4,Variator,Front,4,left,White,12,21950,0
382.0,KIA,Optima,2014,Sedan,1,Hybrid,2.4,114000,4,Automatic,Front,4,left,Blue,10,18660,0
1811.0,LEXUS,GX 460,2010,Jeep,1,Petrol,4.6,275240,8,Automatic,4x4,4,left,Silver,0,15681,0
474.0,FIAT,500,2013,Jeep,1,Petrol,1.4,106902,4,Automatic,Front,4,left,Red,12,1725,0
650.0,VOLKSWAGEN,Jetta,2016,Sedan,0,Petrol,1.4,96000,4,Tiptronic,Front,4,left,Black,12,18817,1
,SUZUKI,Grand Vitara,2003,Jeep,0,CNG,2.7,259200,6,Automatic,4x4,4,left,Silver,4,8467,1
394.0,TOYOTA,Camry,2014,Sedan,1,Hybrid,2.5,102397,4,Automatic,Front,4,left,Black,12,784,0
919.0,FORD,Fusion,2012,Sedan,1,Petrol,3.0,149822,6,Automatic,Front,4,left,Blue,12,706,0
,HONDA,FIT,2006,Hatchback,0,Petrol,1.3,0,4,Automatic,Front,4,right,Silver,4,30,0
1091.0,HYUNDAI,H1,2016,Minivan,1,Diesel,2.5,92078,4,Automatic,Front,4,left,Black,4,38229,0
609.0,TOYOTA,Camry,2018,Sedan,1,Hybrid,2.5,127515,4,Automatic,Front,4,left,Black,12,9722,0
308.0,TOYOTA,Prius V,2014,Sedan,0,Hybrid,1.8,350000,4,Automatic,Front,4,left,White,12,19444,0
1236.0,MAZDA,Demio,2011,Hatchback,0,Petrol,1.3,72000,4,Automatic,Front,4,right,Black,2,6500,0
1267.0,TOYOTA,Aqua,2013,Hatchback,0,Hybrid,1.5,18000,4,Automatic,Front,4,right,White,6,11917,0
,TOYOTA,Prius,2012,Sedan,0,Hybrid,1.8,84021,4,Automatic,Front,4,right,Carnelian red,8,23521,0
607.0,TOYOTA,Camry,2019,Sedan,1,Hybrid,2.5,9626,4,Automatic,Front,4,left,Black,12,3450,0
,TOYOTA,Prius C,2015,Hatchback,0,Hybrid,1.5,60800,4,Tiptronic,Front,4,left,Grey,6,20071,0
,KIA,RIO,2012,Hatchback,0,Petrol,1.3,16000,4,Manual,Front,4,left,Silver,4,13799,0
1266.0,TOYOTA,Aqua,2014,Hatchback,0,Hybrid,1.5,122000,4,Variator,Front,4,right,Silver,0,10506,0
1399.0,MERCEDES-BENZ,E 350,2010,Sedan,1,Petrol,3.5,229904,6,Automatic,4x4,4,left,Black,12,470,0
777.0,HYUNDAI,H1,2014,Minivan,1,Diesel,2.5,132023,4,Automatic,Front,4,left,Grey,4,34905,0
,NISSAN,X-Trail NISMO,2003,Jeep,1,Petrol,2.0,140000,4,Automatic,4x4,4,left,Silver,8,9722,0
,OPEL,Vectra,1997,Sedan,0,Petrol,1.6,6666,4,Manual,Front,4,left,Golden,4,4200,0
781.0,TOYOTA,RAV 4,2012,Jeep,0,Petrol,2.5,77000,4,Automatic,Front,4,left,White,6,20800,0
1091.0,HYUNDAI,H1,2016,Minivan,1,Diesel,2.5,104000,4,Automatic,Front,4,left,Blue,4,38163,0
1172.0,LEXUS,RX 450,2011,Jeep,1,Hybrid,3.5,101816,6,Automatic,4x4,4,left,Black,12,188,0
2410.0,MERCEDES-BENZ,E 350,2010,Sedan,1,Petrol,6.2,274771,8,Automatic,Rear,4,left,White,12,314,0
,HONDA,Step Wagon,2000,Minivan,0,LPG,2.0,100000,4,Automatic,4x4,4,right,Silver,2,10000,0
1077.0,HYUNDAI,Santa FE,2019,Jeep,1,Diesel,2.0,47778,4,Automatic,Front,4,left,Grey,4,68148,0
781.0,TOYOTA,Camry,2012,Sedan,1,Hybrid,2.5,156518,4,Automatic,Front,4,left,White,12,3607,0
761.0,TOYOTA,Prius,2010,Sedan,0,Hybrid,1.8,141000,4,Tiptronic,Front,4,left,Red,8,13500,0
1327.0,TOYOTA,RAV 4,2018,Jeep,1,Petrol,2.5,17214,4,Automatic,4x4,4,left,Black,12,470,0
1077.0,TOYOTA,CHR,2019,Coupe,1,Petrol,2.0,5219,4,Automatic,Front,4,left,White,12,6586,0
,MERCEDES-BENZ,ML 350,2012,Jeep,1,Diesel,3.5,107000,6,Tiptronic,4x4,4,left,White,6,56450,0
,MITSUBISHI,Airtrek,2002,Jeep,0,Petrol,2.0,165000,4,Tiptronic,4x4,4,right,Black,2,6899,0
877.0,HYUNDAI,Tucson,2017,Jeep,1,Diesel,1.7,131959,4,Automatic,Front,4,left,White,4,34240,0
1624.0,MERCEDES-BENZ,E 350,2009,Sedan,1,Diesel,3.5,266061,6,Automatic,4x4,4,left,Black,12,1411,0
1055.0,MERCEDES-BENZ,E 350,2013,Sedan,1,Petrol,3.5,140800,6,Automatic,4x4,4,left,Black,0,15681,1
308.0,TOYOTA,Prius,2014,Hatchback,1,Hybrid,1.8,270410,4,Automatic,Front,4,left,White,12,941,0
,HYUNDAI,Elantra,2011,Sedan,1,Petrol,1.8,119000,4,Tiptronic,Front,4,left,Grey,12,18817,0
687.0,HYUNDAI,Elantra,2010,Sedan,1,Petrol,1.6,159048,4,Automatic,Front,4,left,Silver,4,13771,0
891.0,FORD,Fusion,2016,Sedan,1,Petrol,2.0,93354,4,Automatic,Front,4,left,White,12,5018,0
777.0,MAZDA,1300,2014,Sedan,1,Petrol,2.5,75381,4,Automatic,Front,4,left,Grey,12,3058,0
,TOYOTA,RAV 4,2011,Jeep,0,Petrol,2.5,150400,4,Automatic,4x4,4,left,Brown,8,25089,0
,FORD,Transit,1999,Microbus,0,Diesel,2.5,136000,4,Manual,Rear,4,left,White,2,14113,1
501.0,TOYOTA,Aqua,2014,Hatchback,1,Petrol,1.5,141053,4,Automatic,Front,4,left,White,4,12272,0
900.0,HYUNDAI,Sonata,2015,Sedan,1,Petrol,2.4,114885,4,Automatic,Front,4,left,Black,12,3293,0
,HONDA,FIT,2012,Hatchback,0,Hybrid,1.3,311000,2,Automatic,Front,4,right,White,6,10450,0
642.0,BMW,528,2012,Sedan,1,Petrol,2.0,158400,4,Tiptronic,Rear,4,left,Black,12,38400,1
,NISSAN,Tiida,2005,Hatchback,1,Petrol,1.5,130000,4,Automatic,Front,4,right,Silver,4,8154,0
707.0,HYUNDAI,Sonata,2011,Sedan,1,Petrol,2.0,157224,4,Automatic,Front,4,left,Grey,4,17305,0
978.0,TOYOTA,Corolla,2019,Sedan,1,Petrol,1.8,54307,4,Automatic,Front,4,left,Black,12,3293,0
639.0,HYUNDAI,Santa FE,2014,Jeep,1,Diesel,2.0,152914,4,Automatic,Front,4,left,Grey,4,38809,0
585.0,HONDA,Civic,2013,Sedan,1,Petrol,1.8,131782,4,Automatic,Front,4,left,Red,4,30405,0
640.0,FORD,Fusion SE,2013,Sedan,0,Hybrid,2.0,86427,4,Automatic,Front,4,left,Silver,8,19444,0
1017.0,HYUNDAI,Lantra LIMITED,2017,Sedan,0,Petrol,2.0,54080,4,Automatic,Front,4,left,Black,8,28225,1
1586.0,NISSAN,Pathfinder,2010,Jeep,1,Petrol,4.0,120000,4,Automatic,4x4,4,left,Grey,0,27284,0
442.0,CHEVROLET,Malibu,2017,Sedan,1,Hybrid,1.8,30000,4,Tiptronic,Front,4,left,Black,0,18817,0
765.0,HYUNDAI,Tucson,2015,Jeep,1,Diesel,2.0,100369,4,Automatic,Front,4,left,White,4,40224,0
626.0,KIA,Cerato,2015,Sedan,1,Petrol,1.6,89106,4,Automatic,Front,4,left,Black,4,18983,0
1624.0,MERCEDES-BENZ,C 320,2009,Sedan,1,Petrol,3.5,200000,6,Tiptronic,Rear,4,left,Beige,0,20385,0
639.0,VOLKSWAGEN,Jetta,2014,Sedan,1,Diesel,2.0,119926,4,Automatic,Front,4,left,White,12,1568,0
503.0,TOYOTA,Aqua,2012,Sedan,1,Hybrid,1.5,118000,4,Automatic,Front,4,left,Yellow,4,16138,0
,TOYOTA,Prius,2007,Sedan,0,Hybrid,1.5,180000,4,Variator,Front,4,left,Silver,0,10349,0
1249.0,HYUNDAI,H1,2017,Universal,1,Diesel,2.5,73357,4,Automatic,Front,4,left,White,4,39750,0
1172.0,TOYOTA,Highlander,2011,Jeep,1,Hybrid,3.5,342622,6,Automatic,4x4,4,left,Black,12,1568,0
731.0,CHEVROLET,Malibu,2019,Sedan,1,Petrol,1.3,1878,4,Automatic,Front,4,left,White,4,58507,0
,KIA,Optima,2012,Sedan,0,Hybrid,2.4,148000,4,Tiptronic,Front,4,left,Black,10,20385,0
645.0,TOYOTA,Camry,2011,Sedan,0,Petrol,1.8,140000,4,Automatic,Front,4,left,White,6,18189,0
,NISSAN,March,2003,Hatchback,0,Petrol,1.4,135000,4,Automatic,Front,4,right,Sky blue,6,5959,0
,MERCEDES-BENZ,S 430,2000,Sedan,1,Petrol,4.3,145000,8,Automatic,Rear,4,left,Golden,8,10349,0
,OPEL,Frontera,1998,Jeep,0,Petrol,2.0,15000,4,Manual,4x4,2,left,Beige,0,2900,0
891.0,HYUNDAI,Sonata,2016,Sedan,1,LPG,2.0,322292,4,Automatic,Front,4,left,Silver,4,15681,0
697.0,VOLKSWAGEN,Passat,2015,Sedan,1,Petrol,1.8,35000,4,Tiptronic,Front,4,left,White,0,19444,0
900.0,DODGE,Avenger,2015,Sedan,1,Petrol,2.4,180973,4,Automatic,Front,4,left,White,12,706,0
1017.0,MERCEDES-BENZ,E 300,2017,Sedan,1,Petrol,2.0,1600,4,Automatic,Rear,4,left,Black,12,94,0
481.0,FORD,Fusion,2017,Sedan,1,Hybrid,2.0,89758,4,Automatic,Front,4,left,White,0,392,0
779.0,SUBARU,Forester,2013,Jeep,1,Petrol,2.5,74688,4,Automatic,4x4,4,left,Silver,0,94,0
765.0,SUBARU,Impreza,2015,Sedan,1,Petrol,2.0,55000,4,Tiptronic,Front,4,left,White,8,11290,0
,MERCEDES-BENZ,E 240,1998,Sedan,0,Petrol,2.4,270000,6,Manual,Rear,4,left,Silver,6,7527,0
934.0,NISSAN,Rogue,2015,Jeep,0,Petrol,2.5,95000,4,Automatic,4x4,4,left,Silver,0,17562,0
,MERCEDES-BENZ,E 200,1998,Sedan,0,CNG,2.0,180003,4,Manual,Rear,4,left,Black,4,7840,0
,TOYOTA,Land Cruiser 100,2001,Jeep,0,Diesel,4.2,30300,6,Manual,4x4,4,left,White,4,32929,1
,TOYOTA,Aqua,2013,Hatchback,1,Petrol,1.5,139000,4,Automatic,Front,4,left,Silver,12,14113,0
1249.0,SUBARU,Forester,2017,Jeep,1,Petrol,2.5,74562,4,Automatic,4x4,4,left,Grey,0,862,0
830.0,FORD,Escape,2019,Sedan,1,Petrol,1.5,4309,4,Automatic,Front,4,left,White,12,13015,0
1277.0,MITSUBISHI,Outlander,2018,Jeep,1,Petrol,2.4,12345,4,Tiptronic,4x4,4,left,Black,12,44500,0
583.0,HYUNDAI,Elantra,2011,Sedan,1,Petrol,1.6,119921,4,Automatic,Front,4,left,Grey,4,18240,0
1493.0,MERCEDES-BENZ,GLE 350,2016,Jeep,1,Petrol,3.5,117368,6,Automatic,4x4,4,left,Black,0,68681,0
1017.0,MERCEDES-BENZ,E 300,2017,Sedan,1,Petrol,2.0,50963,4,Automatic,Rear,4,left,Black,12,56136,0
730.0,SSANGYONG,Actyon,2016,Jeep,1,Diesel,1.6,42819,4,Automatic,Front,4,left,Black,4,43868,0
,HYUNDAI,Veloster Turbo,2016,Hatchback,1,Petrol,1.6,77000,4,Manual,Front,2,left,Golden,8,24462,1
753.0,KIA,Optima,2012,Sedan,1,Hybrid,2.4,0,4,Automatic,Front,4,left,Black,12,470,0
,NISSAN,X-Terra,2005,Jeep,0,Petrol,4.0,313600,6,Manual,4x4,4,left,Black,4,10349,0
,TOYOTA,Prius,2012,Hatchback,0,Hybrid,1.8,78000,4,Variator,Front,4,left,Red,7,21012,0
502.0,HONDA,FIT,2013,Sedan,0,Petrol,1.5,47000,4,Tiptronic,Front,4,left,Blue,12,11604,0
,VOLKSWAGEN,Jetta,2007,Sedan,0,Petrol,2.5,316501,1,Automatic,Front,4,left,Silver,0,7840,0
1399.0,MERCEDES-BENZ,E 350,2010,Sedan,1,Diesel,3.5,229904,6,Automatic,4x4,4,left,Black,12,470,0
585.0,TOYOTA,Prius,2013,Hatchback,0,Hybrid,1.8,195000,4,Automatic,Front,4,left,Black,12,19757,0
730.0,NISSAN,Versa,2016,Sedan,0,Petrol,1.6,71069,4,Automatic,Front,4,left,Black,6,10506,0
1234.0,MAZDA,CX-9,2011,Sedan,1,Petrol,3.7,271904,6,Automatic,4x4,4,left,Silver,12,706,0
503.0,HONDA,FIT,2012,Hatchback,0,Petrol,1.5,33000,4,Tiptronic,Front,4,left,Black,10,8467,0
900.0,JEEP,Compass,2015,Jeep,1,Petrol,2.4,112635,4,Automatic,Front,4,left,Black,12,941,0
1091.0,TOYOTA,RAV 4,2016,Jeep,1,Petrol,2.5,125675,4,Automatic,4x4,4,left,Red,12,392,0
,FORD,Focus,2013,Hatchback,1,Petrol,2.0,152000,4,Tiptronic,Front,4,left,Black,8,17249,0
,FORD,Transit,1995,Microbus,0,Diesel,2.5,30000,4,Manual,Rear,5,left,Carnelian red,2,8781,1
,NISSAN,Murano,2004,Jeep,1,CNG,3.5,233600,6,Variator,4x4,4,left,Silver,6,11917,0
779.0,HYUNDAI,H1,2013,Universal,1,Diesel,2.5,193881,4,Automatic,Front,4,left,Silver,4,23414,0
891.0,HYUNDAI,Elantra,2016,Hatchback,1,Petrol,2.0,47074,4,Automatic,Front,4,left,Silver,12,1411,0
,FORD,Mustang,2005,Coupe,0,Petrol,4.0,124000,6,Automatic,Rear,2,left,Carnelian red,6,10976,0
,MERCEDES-BENZ,S 500,1999,Sedan,1,Petrol,5.0,25000,8,Tiptronic,Rear,4,left,Black,6,9408,0
518.0,TOYOTA,Camry,2016,Sedan,1,Hybrid,2.5,67429,4,Automatic,Front,4,left,Golden,12,12858,0
,MERCEDES-BENZ,ML 500,2004,Jeep,1,LPG,5.0,299200,8,Automatic,4x4,4,left,Black,8,15681,0
1053.0,MERCEDES-BENZ,E 350,2014,Sedan,1,Diesel,3.5,132349,6,Automatic,4x4,4,left,Grey,12,31047,0
,MERCEDES-BENZ,E 320 bluetec,2007,Sedan,1,Diesel,3.0,272000,6,Tiptronic,Rear,4,left,White,12,21326,1
1017.0,HYUNDAI,Tucson,2017,Jeep,1,Diesel,2.0,66067,4,Automatic,Front,4,left,White,4,44517,0
640.0,MERCEDES-BENZ,CLA 250,2013,Sedan,1,Petrol,2.0,97000,4,Tiptronic,Front,4,left,Black,12,35900,1
640.0,HYUNDAI,Tucson,2013,Jeep,1,Diesel,2.0,118409,4,Automatic,Front,4,left,Red,4,27654,0
583.0,HYUNDAI,Elantra,2011,Sedan,1,Petrol,1.6,129013,4,Automatic,Front,4,left,Grey,4,20005,0
1195.0,FORD,Transit,2008,Microbus,0,Diesel,2.2,182320,4,Manual,Front,4,left,White,4,16935,1
259.0,CHEVROLET,Volt,2014,Hatchback,1,Hybrid,1.4,110958,4,Automatic,Front,4,left,Black,0,220,0
,OPEL,Zafira,2002,Minivan,0,Petrol,2.2,111111,4,Manual,Front,4,left,Grey,12,9408,0
779.0,TOYOTA,Camry,2013,Sedan,1,Hybrid,2.5,124912,4,Automatic,Front,4,left,White,12,3763,0
1664.0,TOYOTA,Tundra,2013,Coupe,1,Petrol,5.7,234683,8,Automatic,Rear,4,left,White,12,125,0
640.0,HYUNDAI,Sonata,2013,Sedan,1,Petrol,2.0,194210,4,Automatic,Front,4,left,Black,4,16308,0
,BMW,535,2009,Sedan,1,Petrol,3.0,163000,6,Tiptronic,4x4,4,left,Blue,8,26657,1
889.0,KIA,Optima,2016,Sedan,1,Petrol,2.0,62876,4,Automatic,Front,4,left,White,4,22580,0
1493.0,MERCEDES-BENZ,E 350,2016,Sedan,1,Diesel,3.5,77205,6,Automatic,Rear,4,left,Grey,12,1568,0
,CHEVROLET,Volt PREMIER,2013,Sedan,1,Plug-in Hybrid,1.4,129000,4,Automatic,Front,4,left,Grey,8,26971,0
,TOYOTA,Prius,2010,Hatchback,1,LPG,1.8,360000,4,Variator,Front,4,left,Blue,4,15681,0
645.0,TOYOTA,Prius,2011,Sedan,0,Hybrid,1.8,158836,4,Automatic,Front,4,left,Beige,12,16308,0
1399.0,LEXUS,RX 350,2010,Jeep,1,Petrol,3.5,82021,4,Automatic,Front,4,left,Grey,4,49864,0
707.0,DODGE,Caliber,2011,Hatchback,0,Petrol,2.0,89000,4,Automatic,Front,4,left,White,0,13172,0
738.0,CHEVROLET,Cruze,2017,Sedan,0,Petrol,1.4,0,4,Automatic,Front,4,left,White,0,15053,0
765.0,HYUNDAI,Sonata,2015,Sedan,1,LPG,2.0,546691,4,Automatic,Front,4,left,Orange,4,9252,0
1598.0,MERCEDES-BENZ,E 350,2008,Sedan,1,Diesel,3.0,175614,6,Automatic,Rear,4,left,Black,12,2430,0
,MITSUBISHI,Pajero IO,1998,Jeep,0,Petrol,1.8,196000,4,Automatic,4x4,4,left,Green,2,9408,0
531.0,HYUNDAI,Elantra,2012,Sedan,1,Petrol,1.6,170713,4,Automatic,Front,4,left,White,4,14166,0
394.0,TOYOTA,Camry,2014,Sedan,0,Hybrid,2.5,130000,4,Automatic,Front,4,left,Black,12,9408,0
1091.0,HYUNDAI,H1,2016,Universal,1,Diesel,2.5,182541,4,Automatic,Front,4,left,Silver,4,36231,0
,SUZUKI,SJ 413 Samurai,1996,Jeep,0,Petrol,1.3,75000,4,Manual,4x4,2,right,Grey,0,15367,0
353.0,LEXUS,CT 200h,2015,Hatchback,1,Hybrid,1.8,0,4,Automatic,Front,4,left,Grey,0,31,0
,TOYOTA,Prius,2010,Hatchback,1,Hybrid,1.8,1888000,4,Variator,Front,4,left,White,10,19444,0
639.0,CHEVROLET,Captiva,2014,Jeep,1,Diesel,2.0,130791,4,Automatic,Front,4,left,White,4,32973,0
2456.0,LEXUS,GX 470,2008,Jeep,1,Petrol,4.7,218126,8,Automatic,4x4,4,left,Black,0,282,0
,TOYOTA,CHR,2018,Jeep,1,Petrol,1.2,12000,4,Tiptronic,4x4,4,left,White,12,57391,0
934.0,MAZDA,1000,2015,Jeep,1,Petrol,2.5,193382,4,Automatic,4x4,4,left,Blue,12,2979,0
639.0,BMW,320,2014,Sedan,1,Petrol,2.0,59733,4,Tiptronic,Rear,4,left,Black,12,32615,1
810.0,HYUNDAI,Elantra,2016,Sedan,1,Petrol,1.8,91838,4,Automatic,Front,4,left,Silver,12,1490,0
831.0,HONDA,FIT,2018,Hatchback,1,Petrol,1.5,6213,4,Automatic,Front,4,left,Blue,4,39189,0
1399.0,MERCEDES-BENZ,E 350,2010,Sedan,1,Diesel,3.5,189530,6,Automatic,4x4,4,left,Black,12,12388,0
1292.0,MERCEDES-BENZ,GLE 350,2016,Jeep,1,Petrol,3.0,59099,6,Automatic,4x4,4,left,White,0,1646,0
810.0,HYUNDAI,Elantra,2016,Sedan,1,Petrol,1.8,121840,4,Automatic,Front,4,left,Blue,12,7683,0
,SKODA,Octavia,2004,Sedan,0,Diesel,2.0,300000,4,Manual,Front,4,left,Black,8,9408,1
,FORD,Fiesta,2013,Hatchback,0,Petrol,1.6,89000,4,Automatic,Front,4,left,Blue,9,14113,0
1598.0,BMW,328,2008,Coupe,1,Petrol,3.0,96000,6,Tiptronic,4x4,2,left,White,12,314,0
707.0,HYUNDAI,Tucson,2011,Jeep,1,Diesel,2.0,135691,4,Automatic,Front,4,left,Grey,4,24681,0
966.0,DAEWOO,Lacetti,2009,Sedan,1,Diesel,2.0,39031,4,Automatic,Front,4,left,Blue,4,5865,0
777.0,HYUNDAI,H1,2014,Minivan,1,Diesel,2.5,179918,4,Automatic,Front,4,left,Silver,4,26594,0
,AUDI,A4,2003,Sedan,1,Petrol,1.8,0,4,Tiptronic,4x4,4,left,Grey,6,6000,1
765.0,BMW,328,2015,Sedan,1,Petrol,2.0,111166,4,Automatic,Rear,4,left,Silver,12,1019,0
690.0,LEXUS,RX 450,2016,Jeep,1,Hybrid,3.5,59858,6,Automatic,Front,4,left,Silver,12,11290,0
707.0,CHEVROLET,Cruze,2011,Sedan,1,Diesel,2.0,169875,4,Automatic,Front,4,left,White,4,9832,0
,HONDA,FIT,2010,Hatchback,0,Petrol,1.5,206400,4,Tiptronic,Front,4,left,Grey,6,11917,0
1053.0,MERCEDES-BENZ,E 350,2014,Sedan,1,Petrol,3.5,146395,6,Automatic,Rear,4,left,Grey,12,1882,0
891.0,HYUNDAI,Sonata,2016,Sedan,1,LPG,2.0,265917,4,Automatic,Front,4,left,Silver,4,15681,0
,HYUNDAI,Elantra,2014,Sedan,0,Petrol,1.8,116800,4,Tiptronic,Rear,4,left,White,0,18817,0
862.0,HYUNDAI,H1,2011,Minivan,1,Diesel,2.5,54862,4,Automatic,Front,4,left,Yellow,4,14897,0
,MERCEDES-BENZ,Vito 115 CDI,2005,Minivan,0,Diesel,2.2,308050,4,Manual,Rear,4,left,Silver,4,28222,1
,VOLKSWAGEN,Routan SEL,2010,Minivan,1,Petrol,4.0,123200,6,Automatic,Front,4,left,Black,4,20385,0
1624.0,MERCEDES-BENZ,E 350,2009,Sedan,1,Diesel,3.5,266061,6,Automatic,4x4,4,left,Black,12,1411,0
,GAZ,21 3.0,2001,Sedan,1,Petrol,3.0,135000,6,Tiptronic,Front,4,left,White,7,16621,1
639.0,HYUNDAI,Sonata,2014,Sedan,1,LPG,2.0,419603,4,Automatic,Front,4,left,Orange,4,8467,0
738.0,CHEVROLET,Cruze,2017,Sedan,1,Petrol,1.4,52661,4,Automatic,Front,4,left,Black,12,3920,0
1185.0,TOYOTA,Camry,2009,Sedan,0,Petrol,2.5,60250,4,Tiptronic,Front,4,left,Red,16,16621,0
,HONDA,FIT,2002,Hatchback,0,Petrol,1.3,0,4,Automatic,Front,4,right,Silver,4,30,0
1249.0,HYUNDAI,H1,2017,Universal,1,Diesel,2.5,168645,4,Automatic,Front,4,left,Silver,4,37125,0
,FORD,Focus SE,2013,Hatchback,1,Petrol,1.5,197000,4,Manual,Front,4,left,Black,2,14740,0
707.0,SSANGYONG,Actyon,2011,Jeep,1,Diesel,2.0,107479,4,Automatic,Front,4,left,White,4,20005,0
,TOYOTA,Prius,2014,Sedan,0,Hybrid,1.8,160960,4,Variator,Front,4,left,White,0,35,0
1079.0,HYUNDAI,Elantra,2018,Sedan,1,Petrol,2.0,35168,4,Automatic,Front,4,left,Grey,4,43143,0
1017.0,MERCEDES-BENZ,E 300,2017,Sedan,1,Petrol,2.0,50930,4,Automatic,Rear,4,left,Black,12,22580,0
394.0,TOYOTA,Camry,2014,Sedan,1,Hybrid,2.5,398069,4,Automatic,Front,4,left,Black,12,1098,0
1342.0,TOYOTA,Tacoma,2017,Jeep,1,Petrol,2.7,94262,4,Automatic,Rear,4,left,White,12,49237,0
